id,attr_flag,state_id,city_code,age,months_since_last_purch,reg_value_per_visit,reg_value_per_item,last_6_value_per_visit,last_6_value_per_item
2434,Y,S18,A330,38,2,1540.22,355.4353846,156.45,156.45
2435,Y,S32,A212,37,6,1461.34,626.2885714,0,0
2436,N,S32,A212,30,2,1300.31,400.0953846,2727.24,454.54
2437,N,S32,A212,37,1,2555.516667,851.8388889,3438.02,982.2914286
2438,Y,S32,A212,35,4,4009.25,1145.5,4014,1338
2439,Y,S12,A308,26,6,1212.75,808.5,0,0
2440,Y,S32,A212,23,5,837.3333333,418.6666667,1204,602
2441,Y,S32,A212,37,1,1153.415,384.4716667,1103.83,367.9433333
2442,Y,S32,A212,26,2,2134.173333,640.252,3298.02,824.505
2443,N,S32,A212,40,1,2018.9,621.2,1204,602
2444,Y,S32,A040,25,4,1720.35,983.0571429,319,319
2445,Y,S32,A212,27,0,1265.66,723.2342857,885.5466667,531.328
2446,Y,S32,A212,38,5,1352,450.6666667,1399,466.3333333
2447,N,S32,A212,56,1,576.3833333,576.3833333,595,595
2448,Y,S32,A212,43,3,1603,801.5,1500,750
2449,N,S32,A212,35,0,2211.766667,663.53,1887.5,629.1666667
2450,Y,S32,A154,39,1,1692.08,1057.55,1782,891
2451,Y,S32,A212,31,6,2002,1001,0,0
2452,Y,S32,A212,36,2,2822.8,940.9333333,2940.6,980.2
2453,Y,S32,A212,36,2,750.48,300.192,1158.94,386.3133333
2454,Y,S32,A212,23,6,2657.786667,664.4466667,0,0
2455,Y,S32,A212,34,0,2650.05,883.35,2397,799
2456,N,S32,A212,22,1,958.8444444,539.35,594.6166667,594.6166667
2457,Y,S32,A212,31,4,1454,727,1104,552
2458,Y,S32,A212,20,1,566.845,251.9311111,644.32,241.62
2459,Y,S32,A212,23,2,949,949,1499,1499
2460,Y,S32,A212,39,6,4890,1956,0,0
2461,Y,S32,A212,24,6,2450.5,1225.25,0,0
2462,Y,S32,A212,23,1,1897.9675,843.5411111,662.9566667,497.2175
2463,Y,S32,A212,50,5,1467.75,533.7272727,1520,253.3333333
2464,N,S32,A212,40,0,1456.333333,436.9,544.5,544.5
2466,Y,S32,A212,57,1,3491,805.6153846,1952,488
2468,Y,S32,A212,24,6,3228.5,1076.166667,0,0
2469,Y,S32,A212,55,5,917,393,901.5,360.6
2470,Y,S32,A212,23,4,2252,844.5,2249,749.6666667
2472,N,S32,A212,56,0,1693.78,635.1675,1693.78,635.1675
2478,Y,S01,,37,2,3190.673333,797.6683333,3190.673333,797.6683333
2480,Y,S01,,29,1,2791.075,930.3583333,2791.075,930.3583333
2481,Y,S32,A212,49,3,4601,920.2,2203,734.3333333
2485,Y,S32,A212,22,3,1102.333333,661.4,1102.333333,661.4
2487,Y,S32,A212,20,4,4611.5,1024.777778,4611.5,1024.777778
2491,Y,S32,A212,26,4,2349,783,2349,783
2494,Y,S32,A212,53,1,5652.4,1256.088889,5652.4,1256.088889
2495,Y,S32,A212,32,0,2801.5,560.3,2801.5,560.3
2497,Y,S32,A212,50,0,2866.5,573.3,2866.5,573.3
2508,N,S32,A212,40,1,2057.475,822.99,2057.475,822.99
2509,Y,S32,A212,38,0,2059.003333,561.5463636,2059.003333,561.5463636
2536,N,S07,A266,26,6,7342.048833,1465.193548,0,0
2537,Y,S01,A266,54,2,2952.166,1476.083,4449.086667,1906.751429
2538,Y,S30,A248,52,3,3752.666667,625.4444444,1549,774.5
2539,Y,S01,A271,38,3,5992.114286,953.2909091,4604,1151
2540,N,S16,A042,32,5,1633.2,544.4,1290,645
2542,Y,S30,A130,29,0,595.005,340.0028571,775.01,310.004
2543,Y,S11,A139,28,2,1328.333333,498.125,1450,483.3333333
2544,Y,S01,A266,43,3,949.5,712.125,990,495
2545,Y,S30,A271,54,6,1098.333333,470.7142857,0,0
2546,Y,S07,A266,27,1,997.485,332.495,891.97,891.97
2547,N,S01,A271,50,0,2675.615,535.123,2748.653333,588.9971429
2548,N,S30,A271,57,1,1131.474,565.737,1553.123333,665.6242857
2549,N,S07,A266,35,2,2385.63,894.61125,2190.98,730.3266667
2550,N,S30,A271,29,1,1892.828,946.414,1943.17,971.585
2551,Y,S01,,32,3,1386.46,866.5375,2839,1419.5
2552,Y,S30,A271,30,0,928.842,580.52625,209.67,209.67
2553,N,S07,A266,29,1,1488.473333,446.542,1979.235,282.7478571
2554,N,S30,A271,45,1,1121.336667,1121.336667,1698.99,1698.99
2555,Y,S30,A271,31,2,3003.485,1001.161667,3427.32,979.2342857
2556,Y,S01,A266,40,3,2569.67,856.5566667,2105.5,701.8333333
2557,Y,S07,A266,37,5,4396,1465.333333,399,399
2558,N,S30,A271,25,3,1681.5,840.75,2249,1124.5
2559,Y,S07,A266,41,2,2416.666667,659.0909091,1700,850
2560,Y,S30,A271,42,1,2843,473.8333333,1683,336.6
2561,Y,S30,A271,45,2,1854.675,741.87,1204.35,602.175
2562,N,S30,A006,23,2,566.69,566.69,1133.38,566.69
2564,Y,S30,A271,26,4,1724.666667,862.3333333,3251,1083.666667
2565,Y,S30,A271,44,5,2722.48,388.9257143,1199,1199
2566,Y,S30,A271,48,4,2197.4,732.4666667,1906,953
2567,Y,S30,A271,43,2,4392.01,798.5472727,4392.01,798.5472727
2570,Y,S07,A266,30,5,3873.5,774.7,3873.5,774.7
2573,N,S07,A266,22,0,2520.1,1260.05,4100,2050
2574,Y,S01,A271,32,5,1906,1906,1906,1906
2576,N,S30,A271,34,2,1089.445,726.2966667,1089.445,726.2966667
2577,Y,S01,A266,41,3,4999.5,1111,8583.07288,1075
2579,Y,S30,A024,33,4,3763.5,1075.285714,325,325
2588,Y,S30,A191,27,3,4804,1201,4804,1201
2591,Y,S30,A271,34,2,1362.005,908.0033333,1362.005,908.0033333
2593,Y,S30,A271,38,2,3446.94,362.8357895,3446.94,362.8357895
2598,N,S19,A297,33,1,2144.47,1072.235,2432.94,1216.47
2599,N,S19,A297,43,2,1867.6175,830.0522222,1928.723333,826.5957143
2601,Y,S19,A297,27,1,1949.5,1299.666667,1704,852
2602,Y,S19,A297,32,5,1766.25,883.125,579,289.5
2603,Y,S19,A297,29,0,2817.61,593.1810526,3687.22,491.6293333
2604,N,S19,A297,44,2,980.61,490.305,1311.72,437.24
2605,Y,S05,A338,25,5,1600.5,640.2,1600.5,640.2
2607,Y,S19,A297,32,5,3060.96,874.56,5103.12,1020.624
2608,Y,S19,A297,25,2,2023.48,674.4933333,1048.96,524.48
2609,Y,S19,A297,24,0,1190.608,661.4488889,1557.265,778.6325
2610,Y,S19,A297,23,4,1659.843333,553.2811111,2604,1302
2611,Y,S19,A297,37,1,3253.456667,1220.04625,991.37,495.685
2612,Y,S19,A297,25,5,2081.5,832.6,2160,2160
2613,Y,S19,A297,30,3,935.125,534.3571429,1904,952
2615,Y,S19,A297,41,0,813.1766667,487.906,970.265,485.1325
2616,Y,S19,A297,28,1,2699.505,1799.67,2399.01,1199.505
2617,Y,S19,A297,24,1,2800.04,800.0114286,4102.08,820.416
2618,Y,S19,A297,41,5,6351.925,1154.895455,8583.07288,1211.73125
2619,Y,S19,A297,21,2,2278.7525,434.0480952,1890.003333,405.0007143
2621,N,S19,A297,38,2,3770.213333,628.3688889,2564.32,512.864
2622,Y,S25,A078,25,5,1603,534.3333333,254,127
2623,N,S19,A297,32,4,2945,1472.5,3990,1995
2630,N,S19,A297,30,0,4227,704.5,5852,731.5
2637,Y,S19,A297,29,3,3003,1001,3003,1001
2639,Y,S19,A297,30,3,4652.505,1163.12625,4652.505,1163.12625
2640,Y,S19,A297,18,1,2647.79,882.5966667,2647.79,882.5966667
2643,Y,S19,A297,35,2,3454.333333,1151.444444,3454.333333,1151.444444
2646,N,S19,A246,28,2,2371.405,948.562,2371.405,948.562
2648,Y,S19,A297,26,3,2525.75,1010.3,2525.75,1010.3
2649,N,S19,A297,22,2,4468.385,812.4336364,4468.385,812.4336364
2660,Y,S19,A297,25,2,4188.325,1047.08125,4188.325,1047.08125
2682,N,S26,A162,33,3,1163.948889,551.3442105,1403.505,561.402
2683,N,S26,A162,28,0,1196.5,957.2,1593,796.5
2684,Y,S26,A166,31,0,3641.5,1618.444444,4189,1570.875
2685,Y,S26,A028,21,2,965.6666667,965.6666667,1299,1299
2686,Y,S26,A162,28,3,2786.63125,1592.360714,2762.333333,2071.75
2687,Y,S26,A162,49,0,673.26,224.42,583.65,291.825
2688,Y,S26,A162,42,3,1532.5,510.8333333,2590,863.3333333
2689,N,S07,A266,33,2,1250.15,535.7785714,1153.95,384.65
2690,N,S26,A162,34,5,1398.666667,1049,1598.5,1065.666667
2691,Y,S26,A162,25,5,2202.5,881,3206,801.5
2692,Y,S26,A062,40,2,4956.865,762.5946154,3480.13,696.026
2694,Y,S26,A162,26,0,3527.01,1007.717143,2405,801.6666667
2695,Y,S26,A162,36,6,3189.666667,683.5,0,0
2696,Y,S26,A067,64,5,2123,707.6666667,2549,849.6666667
2697,Y,S26,A162,21,5,1561.05,1040.7,1723.1,861.55
2699,Y,S26,A162,35,2,531,531,159,159
2700,Y,S26,A162,46,4,1845.8,820.3555556,2070,1035
2701,Y,S26,A162,49,2,2537.185,845.7283333,3506.37,1753.185
2702,Y,S26,A162,20,2,1188.314,594.157,1889.49,944.745
2703,Y,S26,A162,49,0,2057.5,587.8571429,250,250
2707,N,S26,A162,26,1,3047.3,870.6571429,3047.3,870.6571429
2709,Y,S26,A162,34,2,3229.81,922.8028571,4027.62,1342.54
2710,Y,S07,A266,28,4,1897,1897,799,799
2711,Y,S26,A162,29,6,3178.75,1059.583333,0,0
2712,N,S26,A067,20,1,4040.755,1346.918333,1950.01,975.005
2714,Y,S26,A162,24,4,2848.5,1899,2848.5,1899
2716,Y,S26,A162,25,2,2775.635,1387.8175,2775.635,1387.8175
2717,Y,S26,A162,25,2,2038.586667,2038.586667,2038.586667,2038.586667
2718,Y,S32,A212,18,3,2388.45,1194.225,2499,2499
2719,Y,S26,A162,24,4,2371.033333,1422.62,3799,3778.497
2720,N,S11,A313,25,1,1194.23,447.83625,393.345,112.3842857
2721,Y,S07,A266,20,3,1653,826.5,1408,704
2722,N,S26,A162,24,0,2013.2,1258.25,2694,1347
2723,N,S26,A162,19,0,2668.865,889.6216667,2668.865,889.6216667
2725,Y,S26,A162,45,2,4927.335,1407.81,4927.335,1407.81
2729,Y,S28,A083,58,2,1237.873333,412.6244444,1383.81,461.27
2730,Y,S02,A155,48,5,4255.375,2956.41,2120.75,2120.75
2731,Y,S02,A327,36,3,2501.625,1000.65,1053.25,351.0833333
2732,Y,S16,A235,41,2,676.5,300.6666667,70,35
2734,Y,S07,A266,49,4,3889,1944.5,1128,376
2735,Y,S34,,31,1,3301.125,1320.45,5553.25,1388.3125
2748,Y,S16,A152,23,2,1722.5,689,140,70
2751,Y,S15,A075,32,3,2632.2,2632.2,4485,3778.497
2752,Y,S32,A212,41,0,1771.08,885.54,1444.15,1444.15
2753,Y,S16,A042,38,5,1235.5,380.1538462,1430,286
2755,N,S16,A042,29,0,1821.042857,749.8411765,1911.5,764.6
2756,Y,S16,A042,50,2,1206.925,268.2055556,1193.85,1193.85
2757,Y,S24,A066,35,5,1600,533.3333333,899,899
2758,Y,S07,A266,32,0,1969,315.04,1439,719.5
2759,Y,S15,A275,28,5,1688.666667,844.3333333,2204,1102
2760,Y,S16,A042,51,2,2720.83,1360.415,3965.19,1321.73
2761,N,S11,A139,53,1,1866.315714,1088.684167,2309.363333,1385.618
2762,Y,S07,A266,29,5,1708.4,854.2,370,185
2763,Y,S16,A042,29,3,2397.5,479.5,2745,392.1428571
2764,Y,S16,A042,31,0,941.5,235.375,995,331.6666667
2765,Y,S07,A266,39,3,1098.875,366.2916667,1298,649
2766,Y,S07,A266,50,6,4577.5,199.0217391,0,0
2767,Y,S19,A246,47,2,1461.733333,730.8666667,920,920
2768,Y,S28,A083,27,4,4810.5,874.6363636,1199,1199
2770,Y,S19,A297,47,5,3372,1124,4049,809.8
2772,Y,S28,A083,47,6,899,899,0,0
2773,Y,S15,A213,22,5,4237.5,2956.41,685,685
2774,N,S16,A042,31,4,1927.5,1927.5,1927.5,1927.5
2775,Y,S16,A042,44,0,1373.5,915.6666667,1748,874
2776,Y,S07,A266,45,0,1393.25,371.5333333,1774,887
2777,Y,S07,A266,46,4,435,193.3333333,765,153
2778,Y,S25,A163,34,3,1298.1,1298.1,1695,1695
2779,Y,S16,A042,42,6,957.7,718.275,0,0
2780,Y,S16,A042,32,1,402.2222222,201.1111111,286,158.8888889
2794,Y,S19,A246,23,3,1784.5,892.25,1784.5,892.25
2817,N,S16,A042,23,0,733.9228571,467.0418182,700.08,280.032
2818,Y,S16,A042,34,3,6539.55,1634.8875,6029,2009.666667
2820,N,S16,A042,30,3,1621.86,540.62,1540,513.3333333
2822,Y,S16,A042,27,1,1653.963333,992.378,2057.49,2057.49
2823,Y,S01,,20,5,3040.5,1013.5,400,400
2824,Y,S16,A042,31,4,4637.15,1159.2875,4602,1150.5
2825,Y,S16,A042,34,3,3484,871,0,0
2826,N,S16,A042,39,5,2439,1108.636364,2898,1449
2827,Y,S16,A042,33,2,1801.16,771.9257143,949.48,474.74
2828,Y,S01,,27,1,1551,775.5,999,999
2829,Y,S16,A042,33,1,2021.246667,757.9675,2021.246667,757.9675
2830,Y,S16,A042,27,2,1715.31,1029.186,1693.365,846.6825
2831,N,S16,A042,29,2,3855.293333,771.0586667,6227.48,1037.913333
2832,Y,S16,A042,25,1,5062.5,2956.41,6325,3778.497
2833,N,S16,A042,24,2,1218.215714,609.1078571,1528.102,764.051
2834,Y,S16,A042,34,2,4729.85,591.23125,2863,318.1111111
2835,Y,S16,A042,42,1,6886.3875,1197.632609,3721.975,1240.658333
2837,Y,S16,A042,31,5,3244.5,2163,1899,1899
2838,N,S16,A042,19,0,2403.67,801.2233333,2554.005,851.335
2839,Y,S16,A042,34,4,4287,1429,3274,1637
2848,Y,S16,A042,34,4,2600.25,1300.125,2825,2825
2851,Y,S16,A042,35,6,2449.75,653.2666667,0,0
2856,N,S16,A042,26,1,2939.5,345.8235294,3100,516.6666667
2858,Y,S16,A042,30,5,2727.5,779.2857143,2727.5,779.2857143
2859,Y,S16,A054,44,5,4680,936,4680,936
2860,N,S16,A042,23,1,4997.5,2956.41,4997.5,3778.497
2870,N,S16,A042,24,0,1467.333333,733.6666667,1467.333333,733.6666667
2872,Y,S16,A042,23,2,2997.673333,599.5346667,2997.673333,599.5346667
2873,Y,S16,A042,27,5,2217.6,887.04,4494,1123.5
2874,N,S16,A042,34,2,2755.378333,367.3837778,1666,666.4
2878,Y,S16,A042,27,3,712,237.3333333,712,237.3333333
2879,Y,S16,A042,34,0,5064,1012.8,5064,1012.8
2882,N,S16,A042,21,0,4026.005,1342.001667,4026.005,1342.001667
2885,Y,S16,A042,44,5,1900.5,760.2,1900.5,760.2
2891,Y,S16,A042,22,2,4911.08,1227.77,4911.08,1227.77
2898,Y,S16,A042,25,2,1778,762,1778,762
2909,Y,S16,A042,24,1,5895,2956.41,5895,3778.497
2917,N,S01,,32,0,2931.258,732.8145,2931.258,732.8145
2919,N,S16,A042,27,1,4146.5,2073.25,4146.5,2073.25
2923,Y,S16,A042,24,2,2937.105,1468.5525,2937.105,1468.5525
2924,Y,S16,A042,51,2,4466.58,744.43,4466.58,744.43
2936,Y,S19,A262,39,2,1788,1341,399,399
2937,Y,S19,A262,54,1,1659.2375,948.1357143,1108.975,739.3166667
2939,Y,S19,A262,49,5,2758.425,441.348,2849.5,335.2352941
2940,Y,S19,A246,38,2,7342.048833,1202.881538,6270.46,1254.092
2941,Y,S19,A246,36,2,2131.91,913.6757143,2131.91,913.6757143
2942,N,S19,A262,30,2,1632.701667,753.5546154,1711.736667,855.8683333
2943,Y,S19,A187,31,2,1218.313333,406.1044444,1218.313333,406.1044444
2945,N,S16,A042,38,2,2364.673333,545.6938462,1505.943333,501.9811111
2946,N,S16,A042,28,1,1186.495714,692.1225,1534.823333,1151.1175
2947,N,S19,A262,42,0,2182.632857,727.5442857,6616.01,735.1122222
2948,Y,S19,A246,29,3,1499,499.6666667,795,265
2949,N,S19,A262,29,2,1641.112,1172.222857,2201.53,1467.686667
2950,Y,S19,A350,37,4,4615.5,1318.714286,4871,974.2
2951,Y,S19,A246,30,5,2349.5,2349.5,1699,1699
2952,Y,S19,A262,28,0,4797.673333,959.5346667,5797.01,828.1442857
2954,N,S19,A262,37,1,1781.503333,1068.902,1922.755,961.3775
2956,Y,S19,A350,28,6,2305.75,768.5833333,0,0
2957,Y,S19,A262,39,5,2850.5,1140.2,1598,799
2959,N,S19,A064,22,2,1901.8325,691.5754545,2403.165,801.055
2960,N,S19,A246,22,5,2566.875,733.3928571,4662,932.4
2961,Y,S19,A262,38,0,1680.19,672.076,2005.486667,752.0575
2962,Y,S19,A262,33,1,2799.426667,839.828,1012.37,506.185
2963,Y,S19,A262,29,2,4573.6,722.1473684,5311.4,1062.28
2964,Y,S19,A261,25,2,1866.008,848.1854545,2361.82,2361.82
2965,Y,S19,A111,25,1,1870.885,1247.256667,3092.77,1546.385
2966,Y,S19,A246,29,0,2028.8,1014.4,1790,1790
2967,Y,S19,A246,35,5,2071.5,1381,3048,1524
2968,N,S19,A262,29,1,1366.2275,607.2122222,2688.91,537.782
2969,Y,S19,A246,28,6,1952,1301.333333,0,0
2970,Y,S19,A297,31,4,3889.9,648.3166667,4629.8,420.8909091
2971,Y,S19,A252,27,4,2863.666667,1718.2,2399,2399
2972,Y,S19,A350,32,3,2697.333333,1011.5,1599,1599
2973,Y,S19,A282,32,1,1206.67,362.001,1690,422.5
2974,Y,S19,A350,30,1,1625.74,722.5511111,1937.986667,830.5657143
2975,Y,S19,A262,27,0,2275.6,568.9,4749,593.625
2976,Y,S19,A246,25,1,1265,759,1575,525
2977,Y,S19,A246,28,4,1559.6,1039.733333,2000,1000
2978,Y,S19,A262,48,2,2973.68,892.104,2698.04,539.608
2979,Y,S19,A262,31,3,1798.8,999.3333333,3694,1231.333333
2980,N,S19,A262,22,2,1092.74625,794.7245455,1219.185,812.79
2981,Y,S19,A262,57,4,1372.1,686.05,1001.5,667.6666667
2982,N,S19,A262,25,1,2175.4925,791.0881818,629.37,629.37
2983,Y,S19,A262,42,2,1479.3875,591.755,2277.05,759.0166667
2984,Y,S01,,58,4,2933.333333,1100,2075,2075
2985,Y,S19,A262,23,3,1851.796667,694.42375,2803.09,700.7725
2986,Y,S19,A246,31,2,2955.065,1074.569091,2502.54,834.18
2989,Y,S19,A262,25,3,1740.5,1044.3,3085,1542.5
2990,N,S19,A350,29,0,2226.02,607.0963636,1408.176,541.6061538
2991,Y,S19,A262,31,3,1911.466667,1433.6,2375,2375
2992,Y,S19,A267,48,2,3283,2462.25,6995,3778.497
2993,N,S19,A262,36,1,1020.011,443.4830435,1282.055,233.1009091
2994,N,S19,A262,33,1,2315.975,1029.322222,2393.3,1196.65
2995,N,S19,A262,30,3,2386.5,1193.25,1219.333333,731.6
2996,N,S19,A262,25,2,1403.034,318.8713636,293.27,293.27
2998,N,S22,A262,33,1,3322.205,830.55125,3841.41,768.282
3000,Y,S19,A262,26,1,2733.52,820.056,2475.78,618.945
3002,Y,S19,A262,33,5,6756.3,965.1857143,0,0
3003,Y,S19,A350,37,3,3602,831.2307692,2733.5,683.375
3004,Y,S19,A262,27,6,1042.5,695,0,0
3005,Y,S19,A262,30,0,6032,2262,6032,2262
3006,Y,S19,A262,33,4,1251.5,500.6,1978,494.5
3007,Y,S19,A262,40,3,7342.048833,1519.23,8583.07288,1580.5
3009,Y,S19,A262,26,4,2703.5,1081.4,799,799
3011,N,S19,A262,27,2,1365.1625,780.0928571,1155.216667,577.6083333
3013,Y,S19,A350,33,2,2637.915,1318.9575,1877.553333,1126.532
3016,Y,S19,A262,36,3,2915.333333,874.6,2915.333333,874.6
3017,Y,S19,A262,25,5,2410.5,964.2,2410.5,964.2
3018,Y,S19,A350,27,0,2028,2028,924,924
3021,Y,S19,A262,21,5,5720,1634.285714,3198,1599
3023,N,S19,A262,23,5,924.5,616.3333333,924.5,616.3333333
3024,N,S19,A246,32,4,4940.5,988.1,4940.5,988.1
3027,Y,S19,A253,45,5,4200.5,1200.142857,6102,1525.5
3028,Y,S19,A262,23,2,3889.5,1111.285714,3290,822.5
3029,Y,S22,A350,31,1,2704.59,901.53,2667.785,762.2242857
3030,Y,S19,A262,40,2,2378.775,475.755,1476.05,369.0125
3031,Y,S19,A262,30,3,2303.3,1151.65,1599,1599
3032,Y,S19,A262,31,2,3196.2625,581.1386364,1627.52,465.0057143
3033,N,S19,A262,35,0,1163.048333,348.9145,1190.356,350.1047059
3034,Y,S19,A262,23,6,2908.5,969.5,0,0
3035,Y,S25,A023,29,5,4099.5,911,2004,1002
3037,N,S19,A262,28,0,1475.625,621.3157895,1267.333333,543.1428571
3038,N,S19,A262,29,4,4799,2399.5,5103,1701
3040,N,S19,A262,23,1,1640.47,729.0977778,1640.47,729.0977778
3044,N,S16,A042,26,2,2444,916.5,2444,916.5
3046,N,S19,A262,23,1,3003.333333,1126.25,3003.333333,1126.25
3048,Y,S19,A262,28,3,1967.5,787,1967.5,787
3052,Y,S19,A262,34,0,2715.126667,452.5211111,2715.126667,452.5211111
3053,Y,S28,A083,33,0,4578,1308,4578,1308
3056,Y,S19,A262,25,1,1892.5,236.5625,1892.5,236.5625
3057,Y,S01,,29,2,902.005,601.3366667,902.005,601.3366667
3059,Y,S19,A246,28,2,4518.755,1129.68875,4518.755,1129.68875
3060,N,S19,A262,27,2,4802.5,1200.625,4802.5,1200.625
3061,Y,S19,A262,36,3,2875,718.75,2875,718.75
3067,Y,S19,A350,21,5,3605,901.25,3605,901.25
3070,Y,S19,A350,49,5,5124,2049.6,5124,2049.6
3073,N,S19,A262,23,0,2483.125,764.0384615,2483.125,764.0384615
3074,Y,S19,A262,31,4,4592.5,1020.555556,4592.5,1020.555556
3075,Y,S01,,26,0,1727.753333,1036.652,1727.753333,1036.652
3076,Y,S19,A262,45,4,7342.048833,1968.583333,8583.07288,1968.583333
3078,N,S19,A211,26,0,2199.5,1466.333333,2199.5,1466.333333
3082,Y,S19,A262,37,4,4467,1675.125,4467,1675.125
3090,Y,S19,A262,30,1,2951,1180.4,2951,1180.4
3092,Y,S19,A262,41,2,3801.755,950.43875,3801.755,950.43875
3094,N,S19,A246,48,2,2557.165,1022.866,2557.165,1022.866
3105,Y,S19,A262,43,2,4934.5,2467.25,4934.5,2467.25
3110,Y,S19,A262,23,2,1347,898,1347,898
3151,Y,S25,A023,46,5,1066.904,410.3476923,205.5,102.75
3152,Y,S25,A023,35,1,3426.815,1142.271667,6049.63,1512.4075
3153,Y,S25,A023,29,6,5554.755,1110.951,0,0
3154,Y,S25,A023,25,2,2200.351429,550.0878571,2818.73,563.746
3157,Y,S01,,32,0,2784.15,928.05,2213.3,737.7666667
3158,Y,S25,A023,24,5,3650,912.5,4399,1466.333333
3159,N,S25,A023,49,1,1326.2,568.3714286,149,149
3160,N,S25,A023,38,1,1114.36,287.5767742,955.835,238.95875
3162,Y,S25,A287,23,4,1638.65,819.325,1879,939.5
3163,Y,S25,A023,29,6,554.15,554.15,0,0
3164,Y,S25,A023,46,2,3022.996667,906.899,4265.79,853.158
3165,Y,S25,A023,42,1,1123,561.5,960,480
3166,Y,S25,A023,40,4,3597,1199,4099,1366.333333
3167,N,S25,A348,49,2,4150,1185.714286,2100,2100
3169,Y,S25,A023,34,2,2814.815,804.2328571,5025.63,1005.126
3170,Y,S25,A023,25,2,2025.666667,1215.4,2025.666667,1215.4
3171,N,S25,A023,24,1,2372.326667,646.9981818,2372.326667,646.9981818
3173,N,S25,A023,42,2,2991.07,997.0233333,2991.07,997.0233333
3175,Y,S25,A023,37,5,5099,679.8666667,5099,679.8666667
3179,Y,S25,A023,24,4,4353,2902,4353,2902
3194,Y,S07,A266,29,4,736,210.2857143,775,387.5
3195,Y,S11,A139,31,6,1497.5,599,0,0
3196,Y,S07,A266,60,4,1272.333333,636.1666667,599,599
3197,N,S07,A266,37,1,1982.932,660.9773333,2618.16,290.9066667
3198,Y,S07,A266,34,1,1270.835714,684.2961538,2321.85,663.3857143
3199,Y,S07,A266,26,4,1762.285714,771,2349,1174.5
3200,Y,S07,A266,52,4,3346.5,2231,2795,2795
3202,Y,S07,A266,31,4,1063.1625,472.5166667,944,472
3203,N,S07,A266,34,3,4443.75,1269.642857,3198.1,1599.05
3204,Y,S07,A266,58,2,2511.615,837.205,1825.23,456.3075
3205,Y,S30,A271,25,6,3374.575,2249.716667,0,0
3206,Y,S07,A266,27,1,3415.666667,640.4375,4151.5,593.0714286
3207,N,S07,A266,34,4,1173.142857,178.5217391,375,187.5
3208,Y,S07,A266,26,2,1367.865,497.4054545,1416.71,1416.71
3210,Y,S07,A266,31,3,4497,1499,6695,1339
3212,N,S07,A266,40,1,2258.6825,752.8941667,2258.6825,752.8941667
3213,Y,S07,A266,27,3,3486.666667,1162.222222,3991.5,1140.428571
3215,Y,S07,A266,26,2,3030.26,1515.13,3030.26,1515.13
3217,N,S07,A266,19,0,2558.31,1096.418571,2558.31,1096.418571
3219,N,S07,A266,28,4,2998,1499,2998,1499
3224,N,S07,A266,37,1,1081.304,1081.304,1081.304,1081.304
3225,Y,S07,A266,23,2,3205.5,1602.75,3205.5,1602.75
3230,N,S07,A266,26,2,866.2375,577.4916667,866.2375,577.4916667
3235,N,S07,A266,34,0,2000.25,889,1868,934
3243,N,S19,A032,47,0,1756.1375,585.3791667,1504,752
3244,Y,S19,A032,46,3,1969.833333,656.6111111,1404,702
3245,Y,S19,A032,28,3,1599,1599,2499,2499
3246,Y,S19,A032,23,5,333.5,166.75,303,151.5
3247,Y,S19,A032,42,5,444.4333333,190.4714286,150,150
3248,Y,S19,A032,22,2,1772.2275,1012.701429,1512,1512
3249,Y,S19,A032,37,5,1324.666667,331.1666667,1638,273
3250,Y,S19,A032,24,1,1344.96,840.6,2026.266667,1013.133333
3251,Y,S19,A032,27,4,1351.666667,675.8333333,1604,802
3253,Y,S19,A032,22,4,1002.416667,601.45,899.25,899.25
3254,Y,S19,A032,19,2,1484.725,539.9,2942.9,588.58
3255,Y,S34,A165,27,2,2098.385,699.4616667,1547.77,773.885
3256,Y,S19,A012,23,1,1883.61,784.8375,2911.625,970.5416667
3257,N,S19,A032,48,3,2594,648.5,804,402
3258,N,S19,A032,21,1,589.7514286,458.6955556,865.51,432.755
3259,Y,S19,A165,27,4,2355,1177.5,904,452
3260,Y,S19,A032,41,2,2237.633333,958.9857143,2467.1,986.84
3261,N,S19,A165,47,2,1940.4875,408.5236842,2418.11,483.622
3262,Y,S19,A261,31,5,3647.5,1042.142857,2692,673
3263,Y,S19,A032,34,4,2169.3275,619.8078571,640,256
3264,Y,S19,A032,20,4,2240,1493.333333,3786,3778.497
3265,N,S19,A032,25,2,3283.12,938.0342857,1064.24,354.7466667
3266,N,S19,A032,22,0,1766.666667,815.3846154,1860,845.4545455
3267,Y,S19,A032,31,2,1847.236667,923.6183333,999,999
3268,Y,S19,A032,21,2,870.49,435.245,791.98,395.99
3269,Y,S19,A032,37,1,3588.795,797.51,3588.795,797.51
3270,Y,S19,A032,25,2,2391.233333,652.1545455,1799,1799
3272,N,S19,A032,31,2,5711.946,1359.987143,2739.74,547.948
3276,N,S19,A032,29,5,3950,1316.666667,3950,1316.666667
3277,Y,S19,A032,28,1,7342.048833,1246.713529,8583.07288,1246.713529
3289,Y,S34,A385,37,4,3549,887.25,3549,887.25
3290,N,S19,A032,20,2,1914.22,638.0733333,1914.22,638.0733333
3293,Y,S19,A032,34,1,1567.5,522.5,1567.5,522.5
3319,N,S09,A008,37,5,1692.666667,507.8,2766,691.5
3320,Y,S34,A061,27,6,1189.5,396.5,0,0
